"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:33,FALSE,NA,"964335412641783808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roxyduran_",5486,TRUE,FALSE,NA,NA
"2","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:31,FALSE,NA,"964335404517347328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saturniplier",5486,TRUE,FALSE,NA,NA
"3","RT @kressiek: Staying off twitter until the people I went to high school with who never left home and believe It Works! works, and that the…",FALSE,0,NA,2018-02-16 03:07:31,FALSE,NA,"964335403691069441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurenhayez",20,TRUE,FALSE,NA,NA
"4","An here comes the flu",FALSE,0,NA,2018-02-16 03:07:31,FALSE,NA,"964335402860597248",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CaseloadDrellg",0,FALSE,FALSE,NA,NA
"5","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:31,FALSE,NA,"964335402537635841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_TatiLynn",5486,TRUE,FALSE,NA,NA
"6","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:31,FALSE,NA,"964335402164236288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oneafdirection1",5486,TRUE,FALSE,NA,NA
"7","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:29,FALSE,NA,"964335397101801473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leahmitchelll",5486,TRUE,FALSE,NA,NA
"8","even having the flu doesn't stop my mother from being abusive towards me and calling me ""just as useless as my fath… https://t.co/1C6WWs306N",FALSE,0,NA,2018-02-16 03:07:28,TRUE,NA,"964335392068702209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gaychilton",0,FALSE,FALSE,NA,NA
"9","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:28,FALSE,NA,"964335391015886848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wheres_nairdA",5486,TRUE,FALSE,NA,NA
"10","Get the flu shot. These may be the most germ-ridden places in your office https://t.co/qk3aoCqH8U via @cbsthismorning",FALSE,0,NA,2018-02-16 03:07:27,FALSE,NA,"964335386427379713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrIanWeissman",0,FALSE,FALSE,NA,NA
"11","3 more child deaths from flu reported in Minnesota, bringing total to 4 https://t.co/kMg7zII5dR https://t.co/0Yf4g0iqXO",FALSE,0,NA,2018-02-16 03:07:26,FALSE,NA,"964335382111322112",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","PioneerPress",0,FALSE,FALSE,NA,NA
"12","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:25,FALSE,NA,"964335378248413184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aria_waters01",5486,TRUE,FALSE,NA,NA
"13","RT @PaulSaxMD: If there were a vitamin or supplement that had 36% effectiveness in preventing influenza (including preventing some hospital…",FALSE,0,NA,2018-02-16 03:07:22,FALSE,NA,"964335365015322626",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliciaelr",41,TRUE,FALSE,NA,NA
"14","This week's update on the flu in our area https://t.co/4ypRL9zvXt",FALSE,0,NA,2018-02-16 03:07:21,FALSE,NA,"964335362037268481",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Cornerstone_Ped",0,FALSE,FALSE,NA,NA
"15","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:20,FALSE,NA,"964335357146943489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__runninerins",5486,TRUE,FALSE,NA,NA
"16","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:19,FALSE,NA,"964335353690755072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_lovemonicaaa",5486,TRUE,FALSE,NA,NA
"17","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:19,FALSE,NA,"964335353476689920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yaya_burchy",5486,TRUE,FALSE,NA,NA
"18","RT @LOLGOP: It’s not fair to say that the GOP is only apathetic about gun violence. 4,000 Americans died of the flu last week and they want…",FALSE,0,NA,2018-02-16 03:07:18,FALSE,NA,"964335349504925697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rogu3Band1t",1540,TRUE,FALSE,NA,NA
"19","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:12,FALSE,NA,"964335326025211906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nellybaby__",5486,TRUE,FALSE,NA,NA
"20","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:12,FALSE,NA,"964335323210756096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alanpls_69",5486,TRUE,FALSE,NA,NA
"21","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:12,FALSE,NA,"964335322690740224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","curly_c4t",5486,TRUE,FALSE,NA,NA
"22","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:11,FALSE,NA,"964335319268057088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chlocaines",5486,TRUE,FALSE,NA,NA
"23","RT @_kvara: The flu, the pregnant, the stupid. Keep that shit away from me. <ed><U+00A0><U+00BD><ed><U+00B1><U+0090><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/RomjdxQlRY",FALSE,0,NA,2018-02-16 03:07:09,FALSE,NA,"964335313735815168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","h0eslovekiyy",106,TRUE,FALSE,NA,NA
"24","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:09,FALSE,NA,"964335313253314561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mufasadies",5486,TRUE,FALSE,NA,NA
"25","RT @Decisiones13: @fedoraletelier @CristinaUna23 @supernovaf_1000 @lionalvawest @consentidachile @RobertoFinat @Carmen73390220 @LaGuerrera7…",FALSE,0,NA,2018-02-16 03:07:09,FALSE,NA,"964335310359457792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Claudipach",17,TRUE,FALSE,NA,NA
"26","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:08,FALSE,NA,"964335309038260225",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TaMyra__",5486,TRUE,FALSE,NA,NA
"27","Ontario reopens 2 shuttered Toronto hospital sites to cope with overcrowding crisis -… https://t.co/Owf9pPq0QM <U+279C>… https://t.co/KcVVepTzmx",FALSE,0,NA,2018-02-16 03:07:08,TRUE,NA,"964335306626527232",NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>","cbc_diff",0,FALSE,FALSE,NA,NA
"28","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:08,FALSE,NA,"964335306387357696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsMeWithAShirt",5486,TRUE,FALSE,NA,NA
"29","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:07,FALSE,NA,"964335301702406145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jihlikejay",5486,TRUE,FALSE,NA,NA
"30","RT @CNN: The flu vaccine has been just 36% effective this season, the CDC estimates https://t.co/3Tr7wxkQI9 https://t.co/NharNuy4ki",FALSE,0,NA,2018-02-16 03:07:07,FALSE,NA,"964335301563793409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","obama316",127,TRUE,FALSE,NA,NA
"31","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:06,FALSE,NA,"964335299039023104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_dessssssss_",5486,TRUE,FALSE,NA,NA
"32","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:06,FALSE,NA,"964335297847877632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_defs",5486,TRUE,FALSE,NA,NA
"33","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:05,FALSE,NA,"964335293070536704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bobsadget",5486,TRUE,FALSE,NA,NA
"34","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:01,FALSE,NA,"964335277153116160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","for2buns",5486,TRUE,FALSE,NA,NA
"35","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:07:01,FALSE,NA,"964335277039931393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicoleThompkins",5486,TRUE,FALSE,NA,NA
"36","Want to avoid the flu? Dont rush when washing your hands – minimum 20 seconds are needed to kill germs.. Our hands… https://t.co/iVcNxstpJO",FALSE,0,NA,2018-02-16 03:07:00,TRUE,NA,"964335273713782784",NA,"<a href=""http://wecru.com/ke"" rel=""nofollow"">Beetink</a>","yceek",0,FALSE,FALSE,NA,NA
"37","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:59,FALSE,NA,"964335270693924864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ButttNessa",5486,TRUE,FALSE,NA,NA
"38","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:59,FALSE,NA,"964335269561487360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Phillip_Nix24",5486,TRUE,FALSE,NA,NA
"39","@Asapp1997 @Heathypoop I def have the flu so I don't think I got it from Bathany or Logan. But maybe. Hopefully you both feel better soon",FALSE,1,"Asapp1997",2018-02-16 03:06:59,FALSE,"964334969610006529","964335269146255360","2555829630","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Simply_Ari_",0,FALSE,FALSE,NA,NA
"40","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:58,FALSE,NA,"964335265140658176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TESTIFAH",5486,TRUE,FALSE,NA,NA
"41","Florida was the 8th school shooting this year. None of gave a fuck till it was on the news and started getting like… https://t.co/sI9jQilZaF",FALSE,0,NA,2018-02-16 03:06:54,TRUE,NA,"964335249642553344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dragon_titties",0,FALSE,FALSE,NA,NA
"42","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:54,FALSE,NA,"964335247918796800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jerome_Daily",5486,TRUE,FALSE,NA,NA
"43","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:54,FALSE,NA,"964335247805558784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","certifiedyaadie",5486,TRUE,FALSE,NA,NA
"44","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:53,FALSE,NA,"964335245733527552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayannanecia",5486,TRUE,FALSE,NA,NA
"45","RT @HKeehner: It has been fifty years and Lana Del Rey has still not rescheduled Kansas City. Lana is about to make it to the moon. Her roc…",FALSE,0,NA,2018-02-16 03:06:53,FALSE,NA,"964335243544158208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lshore84",0,TRUE,FALSE,NA,NA
"46","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:52,FALSE,NA,"964335239609962496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kristyytruong",5486,TRUE,FALSE,NA,NA
"47","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:51,FALSE,NA,"964335235411390464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","honeyberry_babe",5486,TRUE,FALSE,NA,NA
"48","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:50,FALSE,NA,"964335234207502336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maybvue",5486,TRUE,FALSE,NA,NA
"49","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:50,FALSE,NA,"964335233607880705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","x_ial",5486,TRUE,FALSE,NA,NA
"50","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:49,FALSE,NA,"964335229522628608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jazminst216",5486,TRUE,FALSE,NA,NA
"51","What I hate hate hate hate HATE about having the flu is how badly my sense of taste/smell get distorted

I can't ea… https://t.co/L4IuoScFd8",FALSE,0,NA,2018-02-16 03:06:48,TRUE,NA,"964335225416318977",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tengenkujaku",0,FALSE,FALSE,NA,NA
"52","RT @iansomerhalder: Ive lived for 39 years.About 30 of those Ive never been able to understand why people can’t sneeze into the coats, jack…",FALSE,0,NA,2018-02-16 03:06:46,FALSE,NA,"964335217409449984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dinizalane",3580,TRUE,FALSE,NA,NA
"53","Appreciate all the love. Luke diagnosed with Flu. Will be with him every hour til he bounces back. Terrified but determined.",FALSE,0,NA,2018-02-16 03:06:45,FALSE,NA,"964335211151585286",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hXcFuller",0,FALSE,FALSE,NA,NA
"54","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:45,FALSE,NA,"964335209960194048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MelyB_48",5486,TRUE,FALSE,NA,NA
"55","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:44,FALSE,NA,"964335205430513664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Halliepagee",5486,TRUE,FALSE,NA,NA
"56","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:43,FALSE,NA,"964335204922884097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_knownast",5486,TRUE,FALSE,NA,NA
"57","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:43,FALSE,NA,"964335204394553344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaylaG__",5486,TRUE,FALSE,NA,NA
"58","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:41,FALSE,NA,"964335194810601472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notatcollege",5486,TRUE,FALSE,NA,NA
"59","RT @codypoole25: Pray for my son, Oakley. He’s being taken via ambulance and admitted into Children’s Hospital for a bad case of the flu. N…",FALSE,0,NA,2018-02-16 03:06:41,FALSE,NA,"964335192512126977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__dajunaeee",3445,TRUE,FALSE,NA,NA
"60","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:40,FALSE,NA,"964335190997913601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_beebster",5486,TRUE,FALSE,NA,NA
"61","RT @betonense51: A magia do fla x FLU Maracanã cheio ano de 1987, Fluminense 1X0 MULAMBO https://t.co/WQdwdsDxs6",FALSE,0,NA,2018-02-16 03:06:39,FALSE,NA,"964335187554439168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TijuNense",4,TRUE,FALSE,NA,NA
"62","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:39,FALSE,NA,"964335184895270912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaniellysFern",5486,TRUE,FALSE,NA,NA
"63","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:39,FALSE,NA,"964335184354136064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_prxzz",5486,TRUE,FALSE,NA,NA
"64","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:38,FALSE,NA,"964335182831644672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbxgailM",5486,TRUE,FALSE,NA,NA
"65","RT @LOLGOP: It’s not fair to say that the GOP is only apathetic about gun violence. 4,000 Americans died of the flu last week and they want…",FALSE,0,NA,2018-02-16 03:06:38,FALSE,NA,"964335181191634945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimmylatte22",1540,TRUE,FALSE,NA,NA
"66","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:38,FALSE,NA,"964335180059045888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","modelsekai",5486,TRUE,FALSE,NA,NA
"67","RT @biaabellos: NEM ACREDITO QUE PEGUEI ESSE ENGENHAO QUE O FLU METEU 5 NO SALGUEIRO, TO FELIZ PRQ CARALHOOO",FALSE,0,NA,2018-02-16 03:06:38,FALSE,NA,"964335180021452800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jnz_BDA",2,TRUE,FALSE,NA,NA
"68","RT @AmerNurse2Day: Get aggressive this #flu season and protect yourself and others with these important tips https://t.co/Yv86KXKinx #nurse…",FALSE,0,NA,2018-02-16 03:06:37,FALSE,NA,"964335177802702848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SCNursesCare",10,TRUE,FALSE,NA,NA
"69","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:35,FALSE,NA,"964335171377025024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CPiggyBank",5486,TRUE,FALSE,NA,NA
"70","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…",FALSE,0,NA,2018-02-16 03:06:33,FALSE,NA,"964335161633574912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlamingFatQueer",5486,TRUE,FALSE,NA,NA
